scen_id,outlook,demand,carbon_tax_2030,annual_change_carbon_tax_2030,carbon_offset_limit,reserve_margin,carbon_offset_price,annual_change_fuel_price_hydrogen_import,fuel_price_import_from_laos,fuel_price_import_from_vietnam,fuel_price_import_from_indonesia,fuel_price_import_from_australia,fuel_price_import_from_cambodia,fuel_price_import_from_malaysia
s10917,import_with_australia,0.032,45.87721015,0.004896535,0.096417192,0.283462563,36.75237064,-0.008731828,59.38242184,86.11819508,131.5102166,136.507466,177.1944645,87.38881432
s10918,import_with_australia,0.032,40.53637799,0.043843901,0.062176526,0.256227022,35.51070178,-0.038727044,44.23431522,71.23748966,116.5760224,100.3294747,175.5307703,137.752738
s10919,import_with_australia,0.032,51.02278243,0.024645598,0.074648514,0.267167151,10.63474182,-0.044431336,61.78299693,109.0310459,74.54393924,85.01909086,112.5215999,104.0838858
s10920,import_with_australia,0.032,44.22927954,0.002469518,0.061479737,0.259897694,39.69996433,-0.047786233,52.99227227,68.63532265,86.80811047,148.3496002,138.0233487,110.6154118
s10921,import_with_australia,0.032,53.25479899,0.045718536,0.0858777,0.30665446,26.21942855,-0.028714355,53.4445906,84.24394122,103.012528,135.2040145,104.4157427,78.51348185
s10922,import_with_australia,0.032,58.58238397,0.034414611,0.06294204,0.287564142,44.65789727,-0.039856914,62.35166662,113.1616499,90.25010076,143.7416571,151.1124406,134.2558324
s10923,import_with_australia,0.032,47.11857089,0.020932094,0.086271642,0.321783348,35.19291514,-0.035354259,38.19337285,100.4445644,74.00839666,106.5380668,153.0263711,141.9891133
s10924,import_with_australia,0.032,51.95912177,0.0248695,0.090306377,0.258778005,37.45395367,-0.023309565,54.4123722,98.69647613,100.7927319,93.02613676,111.169941,116.1975477
s10925,import_with_australia,0.032,43.14763413,0.01395169,0.072597379,0.230558635,41.41570469,-0.02981074,65.5143396,91.77749809,131.8424377,136.4514596,100.3060885,134.9475891
s10926,import_with_australia,0.032,43.33393171,0.026479199,0.097382489,0.24189649,37.12174376,-0.00380048,56.97967223,108.6715791,92.40429944,91.30363623,143.0326436,139.0538387
s10927,import_with_australia,0.032,37.97219581,0.021990714,0.098317728,0.268716256,19.81346834,-0.048434239,53.14547508,101.5844615,100.0564088,104.3330734,128.365821,95.50878301
s10928,import_with_australia,0.032,51.24204808,0.031578614,0.076234527,0.253175286,17.88801621,-0.008250837,67.01940366,112.7612529,129.2277402,143.1231725,139.7586623,87.96228909
s10929,import_with_australia,0.032,47.17653619,0.023361802,0.098204454,0.31318433,24.46810022,-0.018070234,48.0457263,106.0010186,115.510469,116.8840942,171.8608822,141.2881466
s10930,import_with_australia,0.032,51.67074219,0.028805682,0.094684485,0.229746092,13.47137535,-0.024804728,65.12095823,110.0226165,132.3754273,152.5523961,158.8601312,82.68537279
s10931,import_with_australia,0.032,47.96526461,0.042591326,0.079350918,0.259199051,43.49646771,-0.032114985,42.12697595,74.4258163,106.6068001,149.2170026,169.7788882,142.3780194
s10932,import_with_australia,0.032,48.55672316,0.010246999,0.09769449,0.220567613,17.9191421,-0.039500785,51.65471853,65.67966707,91.04616485,129.415441,123.0453242,125.3684684
s10933,import_with_australia,0.032,46.72336973,0.045901533,0.075922976,0.244549205,22.05067371,-0.01287723,39.647118,114.2449762,122.7163799,103.2815566,121.2591682,91.06619599
s10934,import_with_australia,0.032,52.11496969,0.014952056,0.093901173,0.224507928,19.91124848,-0.041753337,50.15511356,106.7800542,92.06733807,139.2944678,125.9668919,135.6603665
s10935,import_with_australia,0.032,47.557821,0.046193715,0.069513806,0.282618645,16.07453512,-0.028656407,66.34554192,96.92785403,97.59080565,110.5708796,164.8193594,98.06090381
s10936,import_with_australia,0.032,53.45176572,0.038817611,0.081889363,0.218000757,19.77798709,-0.036643119,63.08678875,64.41296187,80.71858714,115.7704675,159.1147149,95.71437528
s10937,import_with_australia,0.032,43.11982647,0.017315374,0.057520727,0.231101893,30.28749836,-0.047853838,46.46484754,65.03165428,111.0853783,150.1292144,123.8475431,77.23210951
s10938,import_with_australia,0.032,46.59179893,0.036293559,0.090868273,0.309263508,19.44734406,-0.045604372,67.31802046,82.44228721,108.3080121,100.7988349,139.0876702,110.8808668
s10939,import_with_australia,0.032,41.73822195,0.013046153,0.0670265,0.258502288,20.01907727,-0.02387924,64.70984483,64.02555788,86.87823405,96.01854579,156.6036203,127.7407072
s10940,import_with_australia,0.032,55.3308096,0.040024513,0.053409207,0.245238582,35.03337726,-0.006082382,52.67631433,84.20856127,96.33544419,110.6848727,172.9789744,86.37771549
s10941,import_with_australia,0.032,37.65020462,0.030424614,0.050249244,0.280719746,42.22971379,-0.00875435,39.53618751,116.8532322,118.550339,141.686857,172.2250433,88.72694076
s10942,import_with_australia,0.032,57.34019506,0.043909251,0.055023672,0.270286584,30.46446541,-0.021318524,37.56029551,93.06250686,97.26695099,143.1956532,146.3177341,88.1341116
s10943,import_with_australia,0.032,56.64322631,0.010063086,0.084837033,0.224217353,29.73595504,-0.008991477,44.19584533,92.28816641,102.6675118,140.9616027,148.0733149,83.5248176
s10944,import_with_australia,0.032,48.36927024,0.017867412,0.093969158,0.235903958,17.1123235,-0.005887399,40.69689808,71.11143994,131.6070466,110.8631133,114.0271267,119.5389024
s10945,import_with_australia,0.032,55.66130057,0.026934543,0.075571089,0.264348871,34.90349927,-0.044037871,59.55498726,81.79299996,72.00539522,92.91593379,138.2811147,130.9971875
s10946,import_with_australia,0.032,42.29332649,0.014257019,0.084075871,0.267474019,31.77798244,-0.012689252,43.64950665,66.10334082,127.1284954,119.286799,157.502616,136.1666288
s10947,import_with_australia,0.032,50.5779032,0.041873839,0.098544931,0.321570466,10.49357404,-0.003752257,61.30463891,97.61237684,131.169155,109.7967044,137.21975,83.04433337
s10948,import_with_australia,0.032,51.20052439,0.049741631,0.061130077,0.295973877,35.37857217,-0.040081394,38.25224523,81.50853953,100.3145199,115.5309706,140.3194073,137.3158803
s10949,import_with_australia,0.032,42.38253068,0.003813279,0.088868965,0.231568528,39.02025063,-0.013483851,58.89117768,75.08228332,80.65551287,135.3896282,134.8426798,88.41457742
s10950,import_with_australia,0.032,44.81761426,0.041388762,0.076890875,0.273518821,17.45908485,-0.024207979,66.06775057,69.30236143,110.0821554,90.16417598,152.1913206,91.64429108
s10951,import_with_australia,0.032,42.40878592,0.025659275,0.085134959,0.24430173,38.61693315,-0.004235801,55.75074262,92.16333379,128.7253914,102.8709901,175.1601976,81.18818172
s10952,import_with_australia,0.032,46.54836966,0.009619512,0.08817262,0.321849023,29.0930477,-0.039336862,45.33230515,100.3164597,120.1414384,142.5581086,155.4605901,123.1754308
s10953,import_with_australia,0.032,48.11208219,0.027249601,0.054293876,0.321969006,35.60847706,-0.033757222,57.93733225,106.9562609,83.8661777,132.4819507,126.636239,136.9965794
s10954,import_with_australia,0.032,49.68342538,0.03640734,0.059620463,0.229338708,11.2201466,-0.014197435,62.48285539,74.70502955,100.9068917,121.4915316,138.0836798,111.3495263
s10955,import_with_australia,0.032,56.370598,0.005808557,0.054773151,0.251943124,30.70728405,-0.018402143,55.96861438,106.9133504,120.3757739,144.6911529,136.7667409,127.4553141
s10956,import_with_australia,0.032,49.38651756,0.007406633,0.053550876,0.295654581,44.38995023,-0.029854611,40.23871306,104.2152864,83.96532372,129.2946429,151.0022971,122.1115228
s10957,import_with_australia,0.032,50.32452011,0.047635599,0.072151429,0.220012897,33.58631955,-0.036158547,63.58718033,116.0760385,71.79546055,105.8770319,173.7048211,136.3330912
s10958,import_with_australia,0.032,55.79898284,0.017195593,0.054743958,0.283131556,43.11962555,-0.012281874,41.67086336,104.0767282,123.4254687,99.64800791,162.0750508,108.8250118
s10959,import_with_australia,0.032,39.2893297,0.033470814,0.079465546,0.217344169,15.79216522,-0.036149607,37.34467814,112.7073476,75.640012,154.7642798,156.4998536,104.4253517
s10960,import_with_australia,0.032,54.556751,0.040689242,0.065361568,0.248009306,31.90813893,-0.044530454,64.68682835,68.40468196,83.18590164,112.1830612,110.2964903,82.37525294
s10961,import_with_australia,0.032,42.24026746,0.022107719,0.091548441,0.32299745,14.16998619,-0.045658407,68.51978293,64.90149521,104.400042,93.15583777,101.5694484,134.1333883
s10962,import_with_australia,0.032,57.34909387,0.008050615,0.062369726,0.323546596,12.56109422,-0.004645539,60.19611968,107.9692285,125.3919386,124.9434543,128.689501,101.0301479
s10963,import_with_australia,0.032,50.7419206,0.009004112,0.090620787,0.240732891,31.94104187,-0.044215555,54.6933427,87.9386887,100.0165405,97.93146019,149.2557489,108.5320432
s10964,import_with_australia,0.032,46.27053777,0.044975955,0.060561503,0.217828694,24.75276929,-0.000820223,57.56208549,95.80003677,76.73627339,95.8536968,165.5337493,113.260169
s10965,import_with_australia,0.032,47.63204671,0.018853415,0.089743608,0.276005982,32.02166434,-0.017665065,66.22626371,111.0523088,128.2272241,130.927779,171.2116868,120.2974799
s10966,import_with_australia,0.032,59.40805365,0.00689053,0.059862321,0.277371737,40.99467128,-0.020799834,40.65488196,99.23753655,101.7289617,96.3109807,140.8397505,132.8262838
s10967,import_with_australia,0.032,44.6723935,5.40E-05,0.097983551,0.28236778,30.31916879,-0.048014661,43.52888256,92.9459234,121.1129914,114.2655994,170.0488443,118.0084184
s10968,import_with_australia,0.032,48.86839036,0.013457736,0.075690878,0.258669788,23.57628103,-0.027922027,67.39803057,95.54843112,90.86820724,130.4090158,126.2255733,92.31710157
s10969,import_with_australia,0.032,45.1427721,0.046503365,0.054526393,0.293979468,24.79466732,-0.022097182,65.47410768,100.0527191,110.6544207,133.0380774,157.1535588,131.5779334
s10970,import_with_australia,0.032,53.22732322,0.042221852,0.083249406,0.217705774,10.57964031,-0.027309169,65.57184788,82.78195162,127.3253297,127.9297001,168.3675626,96.53833767
s10971,import_with_australia,0.032,58.23490847,0.039587684,0.067300216,0.269375054,27.65566804,-0.031275675,56.43160794,109.9228608,72.67187163,109.4585915,168.2218609,92.80801956
s10972,import_with_australia,0.032,55.5659404,0.004400608,0.063444576,0.289905759,30.89869919,-0.005521262,49.6599972,101.5200125,106.5357932,129.091064,124.6879663,134.749412
s10973,import_with_australia,0.032,57.1021666,0.020120321,0.093288157,0.229425501,28.88803287,-0.011409263,53.06543899,100.920155,104.3021292,154.8100928,114.5241881,139.5187302
s10974,import_with_australia,0.032,51.11767408,0.024770583,0.053645609,0.263044962,20.57588451,-0.031875789,56.86985708,114.5236283,90.37681067,121.4312905,170.634501,117.7730492
s10975,import_with_australia,0.032,51.1008897,0.03589886,0.077063636,0.280610611,12.95703006,-0.000544075,55.24063787,112.2715918,113.5036697,151.5472805,99.09444559,85.77154958
s10976,import_with_australia,0.032,39.98537384,0.04026107,0.067476668,0.322115012,34.96087422,-0.034608029,55.33015733,64.23719089,91.78948502,155.1986106,175.1188645,97.90287789
s10977,import_with_australia,0.032,46.13511123,0.001936836,0.082717774,0.241411343,25.78954286,-0.041447796,49.22915508,76.72156081,92.10271269,97.04415487,114.7246313,82.03369601
s10978,import_with_australia,0.032,56.69251362,0.042341188,0.060628247,0.305688864,13.37456198,-0.024406971,45.39890275,87.69580652,113.3755351,120.788867,139.8867565,107.5371776
s10979,import_with_australia,0.032,45.48188903,0.027447517,0.083964839,0.28322559,20.78895461,-0.042879845,48.93161833,67.30647079,92.56927203,124.1881668,108.4032908,109.1766738
s10980,import_with_australia,0.032,44.08869148,0.032254926,0.055081863,0.232921449,32.87928181,-0.002862588,52.90415034,77.762064,71.48672925,96.65008476,178.0205725,122.3032859
s10981,import_with_australia,0.032,58.2520801,0.018834621,0.084298251,0.27829389,36.22371794,-0.034926893,65.60385981,72.03822944,95.70801383,106.5253891,115.9528657,105.9418485
s10982,import_with_australia,0.032,40.62102075,0.028314211,0.09733859,0.23264014,23.12353748,-0.004680224,64.52113809,80.77265805,119.5349791,86.26473496,149.4468,137.5625526
s10983,import_with_australia,0.032,44.93066351,0.018540054,0.051555789,0.260112502,11.32175418,-0.001634442,49.71143386,105.5782564,96.53748385,99.22730241,115.2356471,139.3854345
s10984,import_with_australia,0.032,47.78946032,0.02824159,0.078265935,0.320403848,13.17944794,-0.047093733,49.45395984,73.54728005,73.23482374,150.5523977,114.9706561,122.5611281
s10985,import_with_australia,0.032,59.61065898,0.005283992,0.081700178,0.310962043,31.73064635,-0.042483685,45.20005475,83.77452118,113.5428122,99.28677861,125.7496812,80.92857221
s10986,import_with_australia,0.032,45.15951965,0.043620802,0.071921577,0.247556968,40.24033654,-0.000310187,41.4224911,87.16455299,96.65761867,143.6641134,173.9919911,92.51641929
s10987,import_with_australia,0.032,59.29919003,0.018017191,0.060235382,0.314360783,27.71126409,-0.001379567,61.97666768,98.56933031,114.0905394,152.0751465,136.6679169,113.1740535
s10988,import_with_australia,0.032,57.289524,0.043214844,0.052272119,0.246251505,30.80000736,-0.018036431,56.62919782,73.22067719,119.1751508,114.9774554,151.1689882,114.2796488
s10989,import_with_australia,0.032,44.37483399,0.028891107,0.086988952,0.218898999,34.0828186,-0.028418246,59.41807129,74.64420604,88.48191034,128.2499786,145.7329974,115.0556477
s10990,import_with_australia,0.032,40.21902474,0.025225044,0.078802793,0.253124004,43.45890781,-0.043552059,55.0227366,99.50839239,96.40493034,122.0580906,163.250533,118.440473
s10991,import_with_australia,0.032,37.89098315,0.013774839,0.087221296,0.249851894,21.11475969,-0.043744164,44.68578719,107.01143,111.4958916,86.36385709,107.8585865,119.6496238
s10992,import_with_australia,0.032,39.82123598,0.045768218,0.08693844,0.320259651,42.65446467,-0.025899164,67.46000037,92.15927434,77.81450469,113.2153139,97.63244379,105.0382006
s10993,import_with_australia,0.032,59.32925808,0.024142469,0.052420465,0.227103079,27.31928236,-0.01658149,54.48671122,99.69406392,106.0725743,108.6001536,170.1726259,85.42887422
s10994,import_with_australia,0.032,46.74427953,0.005315677,0.062243754,0.22641317,12.27080678,-0.0468068,50.52142423,106.2982996,95.20453859,148.567836,130.4308787,105.9744238
s10995,import_with_australia,0.032,49.41009382,0.025860605,0.066347423,0.277829056,27.68355487,-0.012015414,68.18422431,101.3508613,106.4062902,141.0737692,153.5473306,140.4468731
s10996,import_with_australia,0.032,49.80243814,0.02877929,0.068359994,0.267683574,20.10562235,-0.010842985,45.87071169,109.4990142,98.73667259,153.1047178,160.6021949,120.4118271
s10997,import_with_australia,0.032,44.76905408,0.022842118,0.06955076,0.294450726,30.98245121,-0.032678443,40.87535367,85.41498735,121.7990398,95.65063202,148.4292622,90.74289068
s10998,import_with_australia,0.032,54.89792136,0.003156269,0.077959727,0.238889531,27.16761817,-0.025624085,65.32427242,97.47252721,111.4133163,138.1064037,165.996137,137.8446874
s10999,import_with_australia,0.032,55.03296304,0.047068877,0.064207028,0.230707498,25.87488407,-0.022269925,60.95359788,78.17599918,126.7244725,146.2513123,153.9616629,81.44579506
s11000,import_with_australia,0.032,59.73871004,0.02943358,0.057164763,0.287364894,26.1578437,-0.022383157,43.92819732,72.69786524,96.13120677,113.0960149,149.3709146,117.9478083
s11001,import_without_australia,0.032,57.5369432,0.044140117,0.095901775,0.236595457,28.30291323,-0.032643621,54.23423786,115.2835217,97.76734298,121.0010061,147.3374415,121.9688196
s11002,import_without_australia,0.032,48.47290937,0.016423975,0.093567785,0.294349112,13.98988679,-0.006489651,61.51999403,65.86034528,83.21341206,113.5668188,108.6840493,133.0651566
s11003,import_without_australia,0.032,47.90362388,0.04470887,0.063112444,0.219741889,17.98815185,-0.03194147,44.04362074,98.08529962,86.54537915,89.54952186,132.4186136,94.89631173
s11004,import_without_australia,0.032,53.72148723,0.041669857,0.086643959,0.24673829,25.26496654,-0.006718745,45.98739583,104.760574,127.7620172,143.798556,130.7636438,101.5510688
s11005,import_without_australia,0.032,49.02266302,0.012740711,0.094865899,0.304372774,38.2473204,-0.019602635,51.23654414,70.13577664,110.8496293,93.76290587,157.9094883,91.28736326
s11006,import_without_australia,0.032,57.70587975,0.006397068,0.070316056,0.273232173,15.03064956,-0.030403375,46.28633271,108.3134821,122.478025,133.9299693,112.6459759,132.845227
s11007,import_without_australia,0.032,59.08885136,0.006008667,0.058142394,0.218730613,32.96999003,-0.014121668,67.18414617,110.3496811,100.4863496,147.6779924,144.5328446,80.60443661
s11008,import_without_australia,0.032,49.93301586,0.001167747,0.051769064,0.314910582,18.1451821,-0.044813438,47.6256523,91.2728562,85.45419037,103.4111067,143.08784,111.1688193
s11009,import_without_australia,0.032,46.69888434,0.020485252,0.075463756,0.260023248,13.11561843,-0.047140905,37.25173267,96.51080621,120.0061869,133.5022994,115.3135623,80.20250118
s11010,import_without_australia,0.032,57.20222501,0.003497962,0.075795897,0.313708994,14.73106221,-0.011277826,57.53571734,66.05022769,90.44112605,112.5928806,170.3866266,88.15460012
s11011,import_without_australia,0.032,53.00125189,0.02957139,0.077043847,0.285793882,26.40457692,-0.004454492,66.96617462,81.04416892,113.6661735,154.483605,142.8491878,81.53018909
s11012,import_without_australia,0.032,40.0990123,0.018056796,0.059466324,0.26252927,25.91591005,-0.035171889,58.04692967,88.41954882,77.51929315,145.9509925,110.5135231,127.2304401
s11013,import_without_australia,0.032,57.59441072,0.042690687,0.063254561,0.29707548,24.17314971,-0.01612456,41.031371,110.6210513,117.5550571,110.5258475,115.583802,93.45789998
s11014,import_without_australia,0.032,38.10738234,0.038790342,0.08545993,0.242309114,23.18527153,-0.040614424,44.14955822,103.5245417,86.60637523,117.6843962,167.7551647,111.7301656
s11015,import_without_australia,0.032,54.87903249,0.020345406,0.079108864,0.271476683,22.10586645,-0.0097791,55.16379201,114.8678689,108.2499746,153.2078663,175.6319818,84.08972136
s11016,import_without_australia,0.032,58.08515204,0.03288518,0.050824347,0.289668012,30.13518612,-0.039049807,47.70401417,96.67697063,88.38514784,109.9153002,127.2845649,138.1808831
s11017,import_without_australia,0.032,56.86972931,0.00952294,0.052957065,0.27305712,13.56893933,-0.03544343,42.63474834,76.80913448,73.48929681,125.9157794,140.2174176,112.4487548
s11018,import_without_australia,0.032,48.53167091,0.025354081,0.055628016,0.251287836,23.19843915,-0.006939926,42.28601495,86.64999385,77.19958285,124.1299992,133.7034052,78.13518296
s11019,import_without_australia,0.032,38.53798332,0.014186537,0.052653669,0.287649161,36.29634965,-0.0215424,53.29518474,101.1829585,100.1030495,145.6036145,119.1263847,138.7810871
s11020,import_without_australia,0.032,59.465983,0.034046634,0.099696068,0.318255085,36.95488464,-0.021915429,65.991693,110.4364236,122.1004415,119.7376195,152.0521315,108.571967
s11021,import_without_australia,0.032,53.61012887,0.000851797,0.096763901,0.301591276,14.61119143,-0.044568837,67.62174972,109.6414583,95.52575558,139.7036691,98.68908424,93.19779118
s11022,import_without_australia,0.032,43.81844104,0.047205352,0.07080172,0.314569983,17.61139904,-0.036810172,46.74887167,107.8395974,99.29875799,150.8769802,116.0874958,125.9336074
s11023,import_without_australia,0.032,54.96392989,0.009469819,0.073222704,0.277233833,10.28349107,-0.044141676,58.10043719,98.03414963,105.8198468,150.9032637,148.3547108,104.1960571
s11024,import_without_australia,0.032,49.46646931,0.009357614,0.077626198,0.322524631,29.13935358,-0.013877199,37.53210774,97.02211889,121.8441867,101.7676247,142.5631573,78.02189841
s11025,import_without_australia,0.032,52.03875102,0.000705656,0.077311782,0.240971876,24.3971028,-0.010430609,54.85540604,99.37462927,71.62844712,112.6893456,162.7380566,91.86032283
s11026,import_without_australia,0.032,55.71969044,0.016664308,0.056294039,0.248269893,29.22122996,-0.013669732,39.09044909,73.94176595,105.3358035,105.9951792,153.2811717,77.33197154
s11027,import_without_australia,0.032,55.53417611,0.01277905,0.092725066,0.251454882,28.98584852,-0.027630529,47.66175683,92.60139109,127.358796,142.4382812,120.5867626,127.3982956
s11028,import_without_australia,0.032,56.92363542,0.015007081,0.098818799,0.297334606,37.70037202,-0.039645783,46.40836151,82.19104576,112.1079605,128.078359,112.4296839,141.2522009
s11029,import_without_australia,0.032,50.62522207,0.024674721,0.050141913,0.249690839,37.02592303,-0.036377394,54.74011807,64.55679239,122.8587718,137.4361148,129.1911957,98.27374512
s11030,import_without_australia,0.032,40.4858642,0.046868014,0.072888843,0.256390532,42.36749351,-0.002564638,52.27052837,93.70264293,107.4248937,152.5326283,126.5065125,86.20558813
s11031,import_without_australia,0.032,56.07580954,0.020220351,0.059741492,0.257910667,42.67817908,-0.027155386,66.47116912,101.0168346,78.36996119,149.3852074,161.1806289,87.65343016
s11032,import_without_australia,0.032,56.74806103,0.007714059,0.054315739,0.220995478,41.03817834,-0.000245957,50.75039507,70.60234196,102.3355284,90.93341661,124.3139878,87.1708365
s11033,import_without_australia,0.032,57.69006847,0.031171266,0.064102188,0.300874382,32.69600631,-0.045246917,57.91470669,75.89295773,95.32841752,101.212357,135.8552834,81.77432261
s11034,import_without_australia,0.032,58.28927634,0.006523175,0.053738789,0.307066243,27.34672171,-0.002441115,60.46076821,107.2428361,103.4698263,130.7453559,141.0242844,84.81038606
s11035,import_without_australia,0.032,56.54953144,0.006741463,0.09253077,0.222702388,11.62338754,-0.037429306,42.9607695,78.10955581,92.77329493,146.3427596,107.1996479,112.6627192
s11036,import_without_australia,0.032,47.40441678,0.004667955,0.063360304,0.308118339,43.24602384,-0.046443212,56.920446,94.57418459,118.9868599,94.0499661,165.6058679,91.83701155
s11037,import_without_australia,0.032,54.13553656,0.01942194,0.068556264,0.222877576,23.00675713,-0.036293989,45.96440641,86.27101078,117.6845647,106.3883823,156.431287,102.8780146
s11038,import_without_australia,0.032,57.96404291,0.028350363,0.05289814,0.221651946,29.80845512,-0.009228694,52.83565319,64.67945365,124.3997697,96.15188452,111.8276144,101.2271745
s11039,import_without_australia,0.032,49.55736743,0.032848407,0.052021521,0.28204354,11.38601804,-0.000917401,55.99330446,89.66621497,106.9248435,107.7225438,107.0308607,79.67519432
s11040,import_without_australia,0.032,55.25593502,0.040766875,0.058581767,0.293566629,19.04882563,-0.049526952,65.84296411,99.61544016,124.1601241,91.96977732,175.7175629,109.7184987
s11041,import_without_australia,0.032,42.61268539,0.011151422,0.096875701,0.229107147,15.8649513,-0.001825569,64.83186032,98.20846645,112.6532109,109.5716842,118.703918,140.2641934
s11042,import_without_australia,0.032,43.89366724,0.040817827,0.068633252,0.246906247,23.71757125,-0.010112646,56.84364401,111.3077483,112.6211992,114.6071847,169.8170911,90.94317916
s11043,import_without_australia,0.032,50.0463228,0.012082016,0.069162623,0.254250646,17.03994405,-0.049038309,61.04768364,94.33974366,81.32231877,151.6186885,169.6625778,94.34869933
s11044,import_without_australia,0.032,44.21628682,0.024164332,0.052704766,0.290938591,26.01036258,-0.016080805,51.79655603,65.54940964,90.55347186,151.3140696,161.6237493,134.6828418
s11045,import_without_australia,0.032,53.99673267,0.016299138,0.092210367,0.31575348,22.16395446,-0.043965032,38.50468347,72.93687662,75.97037713,94.55485833,99.89517337,131.2487312
s11046,import_without_australia,0.032,56.67917358,0.000504115,0.082922852,0.316512089,15.51383038,-0.032939038,42.99164292,106.7969188,93.56446593,123.56337,174.6994952,133.786311
s11047,import_without_australia,0.032,53.91560373,0.006156402,0.097877425,0.239223354,44.47894513,-0.036540617,51.18597223,110.567256,93.53594162,126.6914006,101.4045895,82.42277279
s11048,import_without_australia,0.032,47.3394509,0.048563178,0.064694673,0.216878658,33.25750999,-0.008174037,39.85925583,86.96788004,102.1063354,121.912113,110.1766991,85.2458866
s11049,import_without_australia,0.032,58.70582173,0.023910647,0.063976303,0.317146754,38.58334302,-0.005428226,53.52144902,115.3642762,132.2475553,85.16159998,158.4042515,133.4496652
s11050,import_without_australia,0.032,47.73613638,0.01194732,0.061433645,0.263102894,41.58501077,-0.043314068,47.90473839,72.11317609,96.95881646,118.1724402,131.6794159,77.91870136
s11051,import_without_australia,0.032,48.72853591,0.023667274,0.076252107,0.270789832,19.55547063,-5.17E-05,47.83417697,109.8457501,110.9747658,116.8010213,152.0139815,130.1488255
s11052,import_without_australia,0.032,51.43953439,0.019820271,0.06676749,0.275162705,16.91426343,-0.012578636,56.89782952,108.8616592,102.0118246,138.0246681,117.37189,126.558202
s11053,import_without_australia,0.032,55.30745987,0.049276827,0.080858737,0.277115521,43.35489149,-0.013401979,54.57690655,67.97347986,122.4289626,98.73499413,133.7778802,106.1840327
s11054,import_without_australia,0.032,52.41539322,0.032663791,0.05512613,0.249727374,21.55096237,-0.007630738,61.38800172,98.90317109,82.29506872,127.7317297,147.1762336,94.79616231
s11055,import_without_australia,0.032,39.56732345,0.003770284,0.061695148,0.257464963,11.98115612,-0.04975058,46.89188815,114.9661624,85.0775059,139.2229763,143.6191713,117.4814038
s11056,import_without_australia,0.032,57.88867293,0.001221775,0.068686044,0.297997367,11.09078733,-0.04059286,41.73216721,93.5294246,76.66507042,88.61921953,158.3648876,127.8636038
s11057,import_without_australia,0.032,37.71942429,0.020066103,0.08046388,0.321001238,37.19725316,-0.037966023,43.15466455,66.63862126,81.58025649,138.6057824,109.7417202,121.0984463
s11058,import_without_australia,0.032,57.87156721,0.035000172,0.097716342,0.316273418,12.11288183,-0.037022938,51.21810458,86.80192943,102.716679,134.1499894,169.3049036,136.7128327
s11059,import_without_australia,0.032,43.58753144,0.007648648,0.063935533,0.274579429,24.2274296,-0.023541606,46.33228444,76.33113727,112.1823304,131.3731737,154.9025238,112.9285816
s11060,import_without_australia,0.032,56.94180381,0.047955646,0.063560852,0.292250379,14.30524145,-0.04407712,62.82311419,106.5427637,86.0938442,91.82457603,121.5856879,132.6619411
s11061,import_without_australia,0.032,45.40012279,0.021027429,0.071521136,0.279131775,21.0252561,-0.034682082,59.53829447,68.33487286,108.5428651,105.6423097,148.6697134,113.9800848
s11062,import_without_australia,0.032,41.25581683,0.037993615,0.097247241,0.231883898,31.61058077,-0.045574046,65.24068816,107.7504716,97.96081657,92.78035299,139.6361764,133.5325941
s11063,import_without_australia,0.032,43.504774,0.02804313,0.077262284,0.227433,44.56661196,-0.034244571,41.10686603,88.60376943,125.7689313,113.0696898,110.0220729,141.7749502
s11064,import_without_australia,0.032,51.83617217,0.043480527,0.071602459,0.27298458,38.41902471,-0.046185299,44.89200873,75.96378306,97.44748943,104.6807031,160.8490041,94.1957514
s11065,import_without_australia,0.032,47.83946019,0.037650074,0.053676648,0.296449474,18.680411,-0.000396535,55.46953488,92.73100063,106.9904764,92.55148856,99.30020474,118.2347909
s11066,import_without_australia,0.032,57.56842032,0.020016201,0.062809905,0.275621152,44.18271788,-0.038849688,45.55584276,97.41709153,121.3325563,94.20777133,170.6004389,93.10826321
s11067,import_without_australia,0.032,59.44482861,0.047043522,0.063628338,0.216421315,21.45679485,-0.049964178,64.81993644,64.85328189,94.25343062,94.78399408,117.7033195,137.2418115
s11068,import_without_australia,0.032,58.04611788,0.048475342,0.066522421,0.285175698,21.73924042,-0.028526255,64.43222012,87.62097682,71.937848,116.4906202,145.8970009,81.61549283
s11069,import_without_australia,0.032,44.45136843,0.002195262,0.086589487,0.310539681,16.80580038,-0.021384685,56.10340678,105.8678719,130.4009387,84.92113643,112.7617782,107.946211
s11070,import_without_australia,0.032,47.61290303,0.034199316,0.05586621,0.239690879,20.52831394,-0.026796796,44.25960107,116.7366707,104.9359624,141.8276146,160.2159758,108.6937388
s11071,import_without_australia,0.032,38.71996734,0.047265734,0.096920799,0.254202535,15.40232938,-0.014592429,49.56591032,90.7770474,101.5226465,107.9845219,98.81718234,92.22542701
s11072,import_without_australia,0.032,45.73504543,0.001350642,0.051073426,0.22538688,19.72482468,-0.025695744,67.12470948,76.98436934,92.2205366,135.118441,110.5339533,142.0517988
s11073,import_without_australia,0.032,47.21143183,0.000370552,0.083459849,0.309076713,14.13702095,-0.015538339,38.70348412,93.59633005,119.2614036,84.07424198,118.6628293,95.09740853
